,0,1,2,3,4,5,6,7,8,9,10
11993,11572,10.92,-0.4,Tristan CARDENAS,11-Jun-02,ESP,5,,Monzón (ESP),3-Jul-21,912
11994,11572,10.92,-0.8,Ángel GONZÁLEZ,23-Oct-03,ESP,2h2,,Monzón (ESP),3-Jul-21,914
11995,11572,10.92,-0.3,Bathie Eric Lionnel KOUAMÉ,1994,CIV,2f1,,"Stade Clerville, Ivry-sur-Seine (FRA)",3-Jul-21,911
11996,11572,10.92,-0.7,Nolwen KERMOAL,4-Feb-02,FRA,3h2,,"Stade Clerville, Ivry-sur-Seine (FRA)",3-Jul-21,914
11997,11572,10.92,1.5,Moise COULANGES,20-Sep-91,FRA,2f1,,"Stade Max Rousie, Paris (FRA)",3-Jul-21,910
11998,11572,10.92,1.1,Jasper LEPPÄKANGAS,9-May-00,FIN,5h1,,"Oinaalan urheilukenttä, Jämsänkoski (FIN)",4-Jul-21,910
11999,11572,10.92,0.8,Eetu RANTALA,5-Jun-93,FIN,4h3,,"Oinaalan urheilukenttä, Jämsänkoski (FIN)",4-Jul-21,910
12000,11572,10.92,1.9,Stewart GREENHALGH,26-Jan-02,GBR,3f11,,"Kettering Athletics Track, Kettering (GBR)",6-Jul-21,910
12001,11572,10.92,-0.5,Levi CASILIO,21-Dec-00,NED,1h1,,"Sportpark De Bongerd, Barendrecht (NED)",8-Jul-21,913
12002,11884,10.93,0.9,Ify OKIWELU,2006,AUS,5f1,,"WA Sports Centre, Perth (AUS)",8-Jan-21,907
12003,11884,10.93,1.1,Jayden CHAMBERS,2002,AUS,5f1,,"SA Athletic Stadium, Adelaide (AUS)",23-Jan-21,907
12004,11884,10.93,1.4,Jason MANDOZE,2002,BOT,1f2,,Gaborone (BOT),23-Jan-21,907
12005,11884,10.93,0.9,Jackson BENNETT,24-Jan-93,AUS,6,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",4-Feb-21,907
12006,11884,10.93,0.3,Yujia LI,11-Sep-04,CHN,10f1,,"Universiade Center, Shenzhen (CHN)",6-Feb-21,907
12007,11884,10.93,-0.6,Satnam SINGH,13-Sep-02,IND,4,,"Sarusajai Stadium,, Guwahati (IND)",7-Feb-21,910
12008,11884,10.93,1.4,Isaac SHARWOOD,2001,AUS,4h8,,"AIS Athletics Track, Canberra (AUS)",13-Feb-21,907
12009,11884,10.93,-0.7,Kengel CHRISTOPHER,2002,TTO,2,,"Hasely Crawford Stadium, Port-of-Spain (TTO)",14-Feb-21,911
12010,11884,10.93,0.2,Elliott NYE,3-Jun-96,NZL,1,,"Nga Puna Wai Sports Hub, Christchurch (NZL)",19-Feb-21,907
12011,11884,10.93,-0.4,Sebastien MOIR,10-Feb-00,AUS,7f1,,"Barden Ridge Athletics Track, Sydney (AUS)",20-Feb-21,909
12012,11884,10.93,-3,Bongani Marvin MPANGANE,1998,RSA,3f1,,"Stadium, Boksburg (RSA)",20-Feb-21,925
12013,11884,10.93,-3.6,Pieter CONRADIE,20-Oct-94,RSA,2f1,,"McArthur Stadium, Potchefstroom (RSA)",23-Feb-21,928
12014,11884,10.93,0.2,Dalan OLIPHANT,3-Jul-04,RSA,1f2,,"McArthur Stadium, Potchefstroom (RSA)",23-Feb-21,907
12015,11884,10.93,1.6,Rodrigo OPAZO,7-Jan-94,CHI,3h3,,"Pista Atlética Club Deportivo Universidad Católica, Santiago de Chile (CHI)",26-Feb-21,907
12016,11884,10.93,-0.1,Damor MILLER,5-Oct-04,JAM,1f3,,"GC Foster College, Spanish Town (JAM)",27-Feb-21,907
12017,11884,10.93,0.9,Cameron CROWE,,USA,3f1,,"Trinity University, San Antonio, TX (USA)",5-Mar-21,907
12018,11884,10.93,0.3,Joshua LOVE,6-Jan-98,AUS,2f1,,"SA Athletic Stadium, Adelaide (AUS)",6-Mar-21,907
12019,,,,,,,,,,,
12020,11884,10.93,1.5,Samir THOTA,,USA,2f1,,"Edwards Stadium, Berkeley, CA (USA)",6-Mar-21,907
12021,11884,10.93,1.6,Kenneth VUONG,30-Aug-90,AUS,5f1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",11-Mar-21,907
12022,11884,10.93,1,Samuel MCARTHUR,12-Jul-01,AUS,3h1,,"QSAC, Nathan, Brisbane (AUS)",12-Mar-21,907
12023,11884,10.93,0.4,Cameron STEWART,,USA,1f2,,"Jaguar Track, Mobile, AL (USA)",12-Mar-21,907
12024,11884,10.93,0,David AYA,2004,NGR,3h1,,"FUTA, Akure (NGR)",12-Mar-21,907
12025,11884,10.93,1.4,Karus HUNTER,,USA,3f1,,"Ansin Sports Complex, Miramar, FL (USA)",13-Mar-21,907
12026,11884,10.93,0,Noah TWITTY,,USA,3f1,,"Moretz Sports Complex, Hickory, NC (USA)",13-Mar-21,907
12027,11884,10.93,0.6,Sam ZUSTOVICH,,AUS,2h3,,"SOPAC, Sydney (AUS)",13-Mar-21,907
12028,11884,10.93,-0.1,Elliott NYE,3-Jun-96,NZL,2f1,,"Mt Smart Stadium, Auckland (NZL)",13-Mar-21,907
12029,11884,10.93,0.1,Siyabonga UZOHO,7-May-03,RSA,2f2,,"Stadium, Boksburg (RSA)",13-Mar-21,907
12030,11884,10.93,-1.4,Justin DAVIS,2004,JAM,2f6,,"Stadium East, Kingston (JAM)",13-Mar-21,915
12031,11884,10.93,-0.6,. DHANANJAY,2-Jul-00,IND,3h6,,Patiala (IND),15-Mar-21,910
12032,11884,10.93,-0.1,Kazuki TERASAKI,7-Jul-99,JPN,4f3,,"Nagai Stadium No. 2, Osaka (JPN)",16-Mar-21,907
12033,11884,10.93,-0.7,Xakai HARRY,,USA,1ce2,,"Myron Partridge Stadium & Sheila Tarr-Smith Field (UNLV), Las Vegas, NV (USA)",18-Mar-21,911
12034,11884,10.93,0.7,Ethan LOPER,,USA,2f5,,"CSU - Neta and Eddie DeRose Thunderbowl, Pueblo, CO (USA)",20-Mar-21,907
12035,11884,10.93,-1.6,Tobi ONIYIDE,,NGR,1f4,,"University of Montevallo, Montevallo, AL (USA)",20-Mar-21,916
12036,11884,10.93,-1,Jullian CORONADO CLARK,1996,USA,2f1,,"Valley Christian HS, Glendale, AZ (USA)",20-Mar-21,913
12037,11884,10.93,0,Kyle NICOLUSSI,9-Aug-99,AUS,1f1,,"Bill Sewart Athletics Track, Nunawading, Melbourne (AUS)",20-Mar-21,907
12038,11884,10.93,0,Tayleb WILLIS,18-Mar-03,AUS,1f1,,"Bill Sewart Athletics Track, Nunawading, Melbourne (AUS)",20-Mar-21,907
12039,11884,10.93,-0.7,Joel DOS SANTOS,29-Sep-00,ARG,4f1,,"CeNARD, Buenos Aires (ARG)",20-Mar-21,911
12040,11884,10.93,0.7,Shimba GOTO,17-Nov-99,JPN,2f1,,"Nansho Gakuen Stadium, Osaka (JPN)",20-Mar-21,907
12041,11884,10.93,-2.7,Rondel SORRILLO,24-Jan-86,TTO,2f3,,"Hasely Crawford Stadium, Port-of-Spain (TTO)",21-Mar-21,923
12042,11884,10.93,0,Deven WARD,,USA,1,,"Don Drumm Stadium, Marietta Coll., Marietta, OH (USA)",21-Mar-21,907
12043,11884,10.93,1.5,Abed el Rahim AL RAYESS,15-Nov-93,LBN,1h2,,"Camille Chamoun Sports City Stadium, Beirut (LBN)",21-Mar-21,907
12044,11884,10.93,-0.3,Leo NEUGEBAUER,19-Jun-00,GER,1ce2,,"Mike A. Myers Stadium, Austin, TX (USA)",25-Mar-21,908
12045,11884,10.93,-0.7,Neo MOSEBI,16-Apr-04,RSA,1,,"Kings Park Athletics Stadium, Durban (RSA)",26-Mar-21,911
12046,11884,10.93,-0.7,Elijah WILLIAMS,,USA,1f3,,"Life College, Marietta, GA (USA)",26-Mar-21,911
12047,11884,10.93,-0.1,Roosevelt TRAMMELL,,USA,4f4,,"Life College, Marietta, GA (USA)",26-Mar-21,907
12048,11884,10.93,0,Jack DONEY,1-Jan-97,AUS,3f1,,"Bridgestone Athletic Centre, Adelaide (AUS)",26-Mar-21,907
12049,11884,10.93,-1.1,Yoshiki KINASHI,28-Sep-01,JPN,5f1,,"Juntendo University Stadium, Inzai (JPN)",26-Mar-21,913
12050,11884,10.93,1.1,Stephan DAUWAY,,USA,4f1,,"Winthrop Irwin Belk Track & Field Complex, Rock Hill, SC (USA)",27-Mar-21,907
12051,11884,10.93,2,Jake WERNER,,USA,5f2,,"Oral Roberts Oneok Sport Complex, Tulsa, OK (USA)",27-Mar-21,907
12052,11884,10.93,-5.7,Malesela SENONA,7-Mar-99,RSA,4h2,,"Bestmed Tuks Stadium, Pretoria (RSA)",27-Mar-21,941
12053,11884,10.93,-1.4,Jared STORM,2000,USA,1h1,,"Mount Union Stadium, Alliance, OH (USA)",27-Mar-21,915
12054,11884,10.93,1.7,Musa ISABIRYE,,UGA,1f4,,"Mandela National Stadium, Kampala (UGA)",27-Mar-21,907
12055,11884,10.93,-0.3,Dalan OLIPHANT,3-Jul-04,RSA,1,,"McArthur Stadium, Potchefstroom (RSA)",31-Mar-21,908
12056,11884,10.93,0.3,Jinto MASUDA,11-Nov-99,JPN,2h1,,"Konoike Athletics Stadium, Nara (JPN)",31-Mar-21,907
12057,11884,10.93,0.7,Yujie LI,15-May-95,CHN,4h1,,Chengdu (CHN),1-Apr-21,907
12058,11884,10.93,-0.8,Trelee BANKS-ROSE,2002,USA,4f1,,"Vert Stadium (High Point Un.), High Point, NC (USA)",2-Apr-21,911
12059,11884,10.93,1.8,Connor WILLIAMSON,3-Nov-88,USA,2ce2,,"WTAMU T&Fi Complex, Canyon, TX (USA)",2-Apr-21,907
12060,11884,10.93,-0.4,Gerard SAPENA,16-Mar-00,ESP,3f2,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",3-Apr-21,909
12061,11884,10.93,0,Toluwayan AGBEYOMI,,USA,2f5,,"Albany State University, Albany, GA (USA)",3-Apr-21,907
12062,11884,10.93,1.8,Souma KOIZUMI,6-Jul-04,JPN,2f2,,"University Stadium, Tsukuba (JPN)",3-Apr-21,907
12063,11884,10.93,-0.3,Keigo CHO,14-Sep-98,JPN,3h5,,"Nagai Stadium No. 2, Osaka (JPN)",6-Apr-21,908
12064,11884,10.93,0,Haowei SHEN,19-Jul-01,CHN,4h5,,Shaoxing (CHN),8-Apr-21,907
12065,11884,10.93,1.4,Ildar AKHMADIEV,1-Mar-00,TJK,1,,Dushanbe (TJK),8-Apr-21,907
12066,11884,10.93,-0.5,Zachery ZIEMEK,23-Feb-93,USA,3ce,,"Spec Towns Track, Athens, GA (USA)",9-Apr-21,910
12067,11884,10.93,1.1,Diamante BAUTISTA,28-Feb-03,ARG,2h3,,Concepción del Uruguay (ARG),9-Apr-21,907
12068,11884,10.93,-0.2,Jose RODRIGUEZ,2004,MEX,1h1,,"Estadio Olímpico Santa Teresita, Tepic (MEX)",9-Apr-21,908
12069,11884,10.93,0.6,Carter COX,,USA,4f3,,"Cessna Stadium, Wichita, KS (USA)",10-Apr-21,907
12070,11884,10.93,1.5,Barja WALTER,3-Jun-01,USA,4h6,,"Irwin Belk Track, Greensboro, NC (USA)",10-Apr-21,907
12071,11884,10.93,1.5,Matthew MADREY,,USA,2f1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",10-Apr-21,907
12072,11884,10.93,1.3,Brandon POWELL,,USA,3f3,,"Memorial Stadium (TAMU Commerce), Commerce, TX (USA)",10-Apr-21,907
12073,11884,10.93,-1.2,Christopher PENN,,USA,1,,"Southern Oregon University, Ashland, OR (USA)",10-Apr-21,914
12074,11884,10.93,0.4,Jeremy MOONEY,,USA,3f1,,"Icahn Stadium (Fordham), New York, NY (USA)",10-Apr-21,907
12075,11884,10.93,1.3,Tyler BURNS,,USA,3h1,,"Ray McDonald, Sr., Track Complex (Mount Olive Un.), Mount Olive, NC (USA)",10-Apr-21,907
12076,11884,10.93,0.1,Tsubasa KII,29-Aug-01,JPN,4sr2,,"Takebishi Stadium, Kyoto (JPN)",10-Apr-21,907
12077,11884,10.93,0.3,Futo MATSUSHITA,8-Nov-99,JPN,4f1,,"Nansho Gakuen Stadium, Osaka (JPN)",10-Apr-21,907
12078,11884,10.93,0.2,Oga SHITARA,7-Apr-01,JPN,8h3,,"Hamayama Park Athletic Field, Izumo (JPN)",11-Apr-21,907
12079,11884,10.93,0.8,Rio MATSUDA,13-Feb-04,JPN,4f1,,"Athletic Park, Ageo (JPN)",11-Apr-21,907
12080,11884,10.93,1.3,Kyotaro TANAKA,20-May-03,JPN,1f4,,"Athletic Park, Ageo (JPN)",11-Apr-21,907
12081,11884,10.93,-0.2,Daisuke MURASE,19-Jun-00,JPN,3,,"Shiroyama Stadium, Odawara (JPN)",11-Apr-21,908
12082,11884,10.93,0,Ji-hoon LEE,3-Feb-05,KOR,1,,Yecheon (KOR),14-Apr-21,907
12083,11884,10.93,-0.8,Jae-hyeok LEE,6-Apr-04,KOR,1sf2,,Yecheon (KOR),15-Apr-21,911
12084,11884,10.93,-1.2,Michael HANSFORD,17-Nov-97,AUS,5h5,,"SOPAC, Sydney (AUS)",16-Apr-21,914
12085,11884,10.93,-0.2,Kevin TURNER,,USA,7f1,,"Geroge C. Griffin Track (Georgia Tech), Atlanta, GA (USA)",16-Apr-21,908
12086,11884,10.93,-0.2,Joseph OWENS,,USA,4h1,,"John Jacobs Track Complex (Un. of Oklahoma), Norman, OK (USA)",16-Apr-21,908
12087,11884,10.93,0.3,Sebastien MOIR,10-Feb-00,AUS,7sf2,,"SOPAC, Sydney (AUS)",17-Apr-21,907
12088,11884,10.93,1.6,Koorapetse LESOTLHO,3-Oct-95,BOT,5f4,,"National Stadium, Gaborone (BOT)",17-Apr-21,907
12089,11884,10.93,-0.1,Nestor NIEVES,2-Jun-95,VEN,3f2,,Ibagué (COL),17-Apr-21,907
12090,11884,10.93,0.3,Victor MARTINEZ,29-Mar-01,ESP,1,,Santander (ESP),17-Apr-21,907
12091,11884,10.93,0.6,Akin WILLIAMS,,USA,2f1,,"Catamount Athletic Complex (Western Carolina), Cullowhee, NC (USA)",17-Apr-21,907
12092,11884,10.93,1.2,Marcus BROWN,,USA,2f2,,"Catamount Athletic Complex (Western Carolina), Cullowhee, NC (USA)",17-Apr-21,907
12093,11884,10.93,1.9,Camron BROWNE,,USA,2f2,,"Sentara Park, Harrisonburg, VA (USA)",17-Apr-21,907
12094,11884,10.93,0.8,Jack WATSON,,USA,4f4,,"Emporia State University, Emporia, KS (USA)",17-Apr-21,907
12095,11884,10.93,-0.3,Fotis IOANNOU,10-Nov-98,CYP,2f2,,"Tsirio Stadium, Limassol (CYP)",17-Apr-21,908
12096,11884,10.93,0.4,Daichi HOSHIDA,5-Nov-03,JPN,1f2,,"Prefectural Sports Park, Miyazaki (JPN)",17-Apr-21,907
12097,11884,10.93,-0.6,Tomasu CHIDA,11-Apr-02,JPN,2,,"Mikio Oda Memorial Athletic Field, Tokorozawa (JPN)",17-Apr-21,910
12098,11884,10.93,0.4,Daigo USUKI,6-Jul-04,JPN,2f1,,"Prefectural Stadium, Isahaya (JPN)",18-Apr-21,907
12099,11884,10.93,1.6,Jordan MEEKINS,14-Jan-00,USA,2h3,,"Ray McDonald, Sr., Track Complex (Mount Olive Un.), Mount Olive, NC (USA)",23-Apr-21,907
12100,11884,10.93,1.5,Tanner FALKINER,,USA,1h3,,"Ross Field, Buckhannon, WV (USA)",23-Apr-21,907
12101,11884,10.93,1.7,Julio ANGULO,10-Jul-00,COL,1ce,,Ibagué (COL),24-Apr-21,907
12102,11884,10.93,1.1,Bryce SIMPSON,,USA,4h3,,"Tropical Park Track, Miami, FL (USA)",24-Apr-21,907
12103,11884,10.93,-1.2,Wentao CAO,26-May-01,CHN,3h2,,Zhaoqing (CHN),24-Apr-21,914
12104,11884,10.93,-0.5,Zhengwang LIU,15-Jul-98,CHN,3h3,,Zhaoqing (CHN),24-Apr-21,910
12105,11884,10.93,-0.9,Zhoujie GU,11-Sep-01,CHN,3h9,,Zhaoqing (CHN),24-Apr-21,912
12106,11884,10.93,-1.3,José Andrés SALAZAR,11-Jan-97,ESA,1f2,,"Estadio Jorge Magico Gonzalez, San Salvador (ESA)",24-Apr-21,914
12107,11884,10.93,-1.2,Jose RODRIGUEZ,2004,MEX,2h1,,"Pista del CARE, Monterrey (MEX)",24-Apr-21,914
12108,11884,10.93,-2.1,Ivan Eduardo MORENO LOPEZ,1-Jan-95,MEX,2h4,,"Pista del CARE, Monterrey (MEX)",24-Apr-21,919
12109,11884,10.93,-0.8,Jordan CLARK,,USA,2h4,,"Moretz Sports Complex, Hickory, NC (USA)",24-Apr-21,911
12110,11884,10.93,-0.3,Jalen ANDERSON,,USA,1h2,,"Irwin Belk Track, Greensboro, NC (USA)",24-Apr-21,908
12111,11884,10.93,-1,Richard NINAMOU,,USA,2h3,,"Irwin Belk Track, Greensboro, NC (USA)",24-Apr-21,913
12112,11884,10.93,0.1,Musa ISABIRYE,,UGA,5,,"Mandela National Stadium, Kampala (UGA)",24-Apr-21,907
12113,11884,10.93,1.8,Noriaki IWAMOTO,29-May-97,JPN,5f2,,"Takebishi Stadium, Kyoto (JPN)",25-Apr-21,907
12114,11884,10.93,0.5,Zhihao ZHONG,27-Aug-01,CHN,1h4,,Zaozhuang (CHN),27-Apr-21,907
12115,11884,10.93,0,Abdoullatif COMPAORE,22-Jan-00,ITA,2f2,,"Stadio Giuseppe Grezar, Trieste (ITA)",1-May-21,907
12116,11884,10.93,1.9,Felipe Marcos CANUTO,14-Aug-02,BRA,2,,Cascavel (BRA),1-May-21,907
12117,11884,10.93,1,Ryan CURINGTON,2001,USA,2f3,,"Mike Sanders Track & Field Complex, Starkville, MS (USA)",1-May-21,907
12118,11884,10.93,0.2,Arte COLLINS,28-Mar-89,USA,6f1,,"Southeastern Track Complex (SE Louisiana), Hammond, LA (USA)",1-May-21,907
12119,11884,10.93,1.2,Nico MENZEL,1996,GER,6f2,,"UVA Lanningan Field, Charlottesville, VA (USA)",1-May-21,907
12120,,,,,,,,,,,
12121,11884,10.93,-1.2,Akise ICHINOSE,16-Oct-00,JPN,4f2,,"Nihon University Athletics Stadium, Setagaya (JPN)",1-May-21,914
12122,11884,10.93,-0.2,Luis ALVAREZ,25-Feb-99,ESP,3f1,,Getafe (ESP),2-May-21,908
12123,11884,10.93,1.3,Rob WORMAN,,GBR,3f6,,"Hallam University City Athletics Stadium, Sheffield (GBR)",3-May-21,907
12124,11884,10.93,2,Daichi NAKAJIMA,14-Aug-01,JPN,4f4,,"Prefectural Stadium, Kumagaya (JPN)",3-May-21,907
12125,11884,10.93,1.9,Cameron FERGUSON,,USA,4,,"Morris Stadium - Glenville State College, Glenville, WV (USA)",4-May-21,907
12126,11884,10.93,1.9,Devin TAYLOR,,USA,5,,"Morris Stadium - Glenville State College, Glenville, WV (USA)",4-May-21,907
12127,11884,10.93,0.4,Eugene BOAHEN,2002,USA,3,,"Owensboro Community Track, Owensboro, KY (USA)",7-May-21,907
12128,11884,10.93,1.5,Julian WAGNER,,USA,5h1,,"Miami of Ohio Track, Oxford, OH (USA)",7-May-21,907
12129,11884,10.93,-1.4,Vincent HERBST,2004,GER,1,,"Heinz-Steyer-Stadion, Dresden (GER)",8-May-21,915
12130,11884,10.93,-1.1,Malte STANGENBERG,10-Feb-01,GER,4,,"Heinz-Steyer-Stadion, Dresden (GER)",8-May-21,913
12131,11884,10.93,-0.2,Orlando MOORE,,JAM,5f4,,"GC Foster College, Spanish Town (JAM)",8-May-21,908
12132,11884,10.93,1.4,Bryan CANDRL,,USA,5h3,,"Carnie Smith Stadium - Prentice Gudgen Track, Pittsburg, KS (USA)",8-May-21,907
12133,11884,10.93,0.8,Bartosz ZIELIŃSKI,30-Jun-99,POL,1,,"Golęcin Stadion, Poznan (POL)",8-May-21,907
12134,11884,10.93,0.5,Delano GOODEN,,USA,3,,"Rider University, Lawrenceville, NJ (USA)",9-May-21,907
12135,11884,10.93,0,Haowei SHEN,19-Jul-01,CHN,3h2,,Taizhou (CHN),9-May-21,907
12136,11884,10.93,-0.3,Menin Hubert DON,22-Dec-96,ITA,3f2,,"Stadio Communale Emilio Colombo-Gaetano Gianetti, Saronno (ITA)",9-May-21,908
12137,11884,10.93,0.3,Zanson PLUMMER,27-Mar-97,GBR,1f6,,"Linford Christie Stadium, London (GBR)",12-May-21,907
12138,11884,10.93,0.7,Daniel OBENG,20-May-93,GBR,4f2,,"Loughborough University Track, Loughborough (GBR)",12-May-21,907
12139,11884,10.93,1.1,Peter EMELIEZE,19-Apr-88,GER,8h3,,"Vughtse Sports Club Prins Hendrik, Vught (NED)",13-May-21,907
12140,11884,10.93,1.1,Tavares KELLY,,USA,5h2,,"Paul Derr TF Facility, Raleigh, NC (USA)",14-May-21,907
12141,11884,10.93,0.7,Jordan BARROW,2001,USA,8h2,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",14-May-21,907
12142,11884,10.93,0.7,Thai THOMPSON,,USA,1ce2,,"Lew Hartzog T&F Complex, Carbondale, IL (USA)",14-May-21,907
12143,11884,10.93,1.2,Christian WOOD,,USA,8,,"Anteater Stadium, Irvine, CA (USA)",15-May-21,907
12144,11884,10.93,1.2,Jakub PYDA,23-Mar-01,POL,6,,"Stadion AWF Warszawa, Warszawa (POL)",15-May-21,907
12145,11884,10.93,0,János SIPOS,12-Sep-91,HUN,5f1,,"Gyulai István Atlétika Stadion, Debrecen (HUN)",15-May-21,907
12146,11884,10.93,-2.4,Boško KIJANOVIĆ,21-Jun-00,SRB,1f1,,"Karađorđe Stadium, Novi Sad (SRB)",15-May-21,921
12147,11884,10.93,1.6,Julian DOUGLAS,,USA,5h2,,"Ray McDonald, Sr., Track Complex (Mount Olive Un.), Mount Olive, NC (USA)",15-May-21,907
12148,11884,10.93,0.3,Barja WALTER,3-Jun-01,USA,3h7,,"Irwin Belk Track, Greensboro, NC (USA)",16-May-21,907
12149,11884,10.93,0.5,William CROWDER,,USA,3h2,,"Ray McDonald, Sr., Track Complex (Mount Olive Un.), Mount Olive, NC (USA)",16-May-21,907
12150,11884,10.93,1,Kazuki URAKAWA,26-Dec-90,JPN,3h1,,"Yanmar Stadium Nagai, Osaka (JPN)",16-May-21,907
12151,11884,10.93,0.5,Hiroki KOJIMA,15-Jan-96,JPN,4sf2,,"Nagaragawa Stadium, Gifu (JPN)",16-May-21,907
12152,11884,10.93,-0.4,Daniel OFFIAH,12-Oct-96,GBR,2f3,,"Norman Park Athletics Track, Bromley (GBR)",17-May-21,909
12153,11884,10.93,-0.3,Kyle REYNOLDS-WARMINGTON,28-Feb-02,GBR,1f4,,"Norman Park Athletics Track, Bromley (GBR)",17-May-21,908
12154,11884,10.93,-4.7,Demek KEMP,26-Apr-96,USA,3f2,,"Fort Worth, TX (USA)",18-May-21,935
12155,11884,10.93,1.3,David JIMENEZ,21-Jan-01,ESP,3f1,,"Estadi Joan Serrahima, Barcelona (ESP)",19-May-21,907
12156,11884,10.93,-1.6,Xinlong SONG,25-Feb-00,CHN,4,,Rizhao (CHN),20-May-21,916
12157,11884,10.93,0.9,Vladyslav YEMETS,11-Apr-02,UKR,1h5,,"Stadion SKIF, Lvov (UKR)",20-May-21,907
12158,11884,10.93,0,Ririki KAWAMOTO,11-Jun-01,JPN,ce1,,"Takebishi Stadium, Kyoto (JPN)",20-May-21,907
12159,11884,10.93,0.1,Enzo DE CASTRO BARROS,26-Feb-04,BRA,1h2,,Bragança Paulista (BRA),21-May-21,907
12160,11884,10.93,0,Murilo DE MORAES PACHECO,19-Feb-02,BRA,1h6,,Bragança Paulista (BRA),21-May-21,907
12161,11884,10.93,1.1,Enrico GÜNTERT,18-Jun-97,SUI,5h3,,"Sepp-Herberger-Stadion, Weinheim (GER)",22-May-21,907
12162,11884,10.93,0.8,Ibai FERNÁNDEZ,25-Jul-99,ESP,5f1,,Móstoles (ESP),22-May-21,907
12163,11884,10.93,-1.8,Emre GÖKTÜRK,20-Aug-01,TUR,3h4,,Bursa (TUR),22-May-21,917
12164,11884,10.93,0.2,Jernej GUMILAR,29-Sep-03,SLO,2f6,,"Atletska dvorana Park Šiška, Ljubljana (SLO)",22-May-21,907
12165,11884,10.93,-0.2,Kostadin NIKOLIĆ,17-Jul-98,SRB,2h6,,"Military Academy Stadium, Beograd (SRB)",23-May-21,908
12166,11884,10.93,0.4,Huaishuang WANG,20-Nov-88,CHN,5h6,,Fuzhou (CHN),23-May-21,907
12167,11884,10.93,0.5,Daichi DANBAYASHI,19-Apr-93,JPN,2h2,,"Municipal Sayagatani Stadium, Kitakyushu (JPN)",23-May-21,907
12168,11884,10.93,0.2,François GRAILET,29-Mar-94,LUX,2h2,,"Gemeentelijk Sportpark, Tilburg (NED)",24-May-21,907
12169,11884,10.93,1.1,Joel SCHÜPBACH,10-May-99,SUI,1f2,,"Stadion Schützenmatte, Basel (SUI)",24-May-21,907
12170,11884,10.93,1.3,Jack GIBBS,,GBR,2f4,,"Lee Valley Athletics Centre, London (GBR)",26-May-21,907
12171,11884,10.93,0.1,Paris-Samuel KEANO-ELLIOTT,11-May-99,GBR,5sr2,,"Lee Valley Athletics Centre, London (GBR)",26-May-21,907
12172,11884,10.93,1.1,Michał GORZKOWICZ,21-May-05,POL,5f1,,"Arena Lekkoatletyczna, Gliwice (POL)",27-May-21,907
12173,11884,10.93,1.4,Nojus BUDAVIČIUS,14-May-99,LTU,4f2,,"Palangos Stadionas, Palanga (LTU)",28-May-21,907
12174,11884,10.93,0.4,Shokhrukh OTKIROV,4-Aug-99,UZB,3,,Tashkent (UZB),28-May-21,907
12175,11884,10.93,1.7,Kyle PLEBAN,1995,USA,5h1,,"Calvary Christian Academy Athletic Fields, Fort Lauderdale, FL (USA)",28-May-21,907
12176,11884,10.93,0.7,Jules COLLIGNON,20-May-03,BEL,7h2,,"Sport Vlaanderen Atletiekpiste, Oordegem (BEL)",29-May-21,907
12177,11884,10.93,-0.5,Marius Gabriel ȚONE,13-Apr-00,ROU,3h1,,"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",29-May-21,910
12178,11884,10.93,1.4,Mattia TACCHINI,7-Nov-03,ITA,6h1,,"Stadio Communale Emilio Colombo-Gaetano Gianetti, Saronno (ITA)",29-May-21,907
12179,11884,10.93,1,Adrian RODRIGUEZ,7-Nov-96,ESP,5f1,,Valladolid (ESP),29-May-21,907
12180,11884,10.93,1,Daniel QUERO,31-Mar-96,ESP,6f1,,Valladolid (ESP),29-May-21,907
12181,11884,10.93,1.3,Fidunu ABIDEKUN,,GBR,7sr6,,"Dagenham Arena, London (GBR)",29-May-21,907
12182,11884,10.93,0,Jonatan BORG,31-Oct-03,SWE,2,,"Lugnets friidrottsarena, Falun (SWE)",29-May-21,907
12183,11884,10.93,1.8,Eran SIBONI,2-Jul-97,ISR,6f1,,"Hadar Yosef Stadium, Tel Aviv (ISR)",29-May-21,907
12184,11884,10.93,0,Dmytro VITKOVSKYY,31-May-98,UKR,1h4,,Ivano-Frankivsk (UKR),29-May-21,907
12185,11884,10.93,0.2,Jakub ŚLIWA,5-Nov-04,POL,1h1,,"Stadion AWF Warszawa, Warszawa (POL)",29-May-21,907
12186,11884,10.93,1,Filip CHROSTA,27-Feb-02,POL,2,,"Akademicki Związek Sportowy, Łódź (POL)",29-May-21,907
12187,11884,10.93,1.5,Filip CHROSTA,27-Feb-02,POL,2h1,,"Akademicki Związek Sportowy, Łódź (POL)",29-May-21,907
12188,11884,10.93,-3.9,Gradi SOBOLAYI-BAKOLE,4-Apr-98,FRA,4f1,,St-Denis (FRA),29-May-21,930
12189,11884,10.93,-0.9,Tarek OKO MBEA NGALA NENE,2-Feb-99,FRA,2f2,,St-Denis (FRA),29-May-21,912
12190,11884,10.93,1.3,Tomasz JANKOWSKI,5-Jul-99,POL,4h1,,"Stadion Miejski, Jelenia Góra (POL)",30-May-21,907
