,0,1,2,3,4,5,6,7,8,9
11630,11510,49.75,LeeAaron BERKS,2001,USA,1f6,,"Emporia State University, Emporia, KS (USA)",27 MAR 2021,873
11631,11510,49.75,Austin CLARKE,29 OCT 1995,BAH,1,,"The Bahamas National Stadium, Nassau (BAH)",27 MAR 2021,873
11632,11510,49.75,Jacob EVE,,USA,1f1,,"Hollensteiner Track/DePauw U./, Greencastle, IN (USA)",27 MAR 2021,873
11633,11510,49.75,Slayden VAN STADEN,2004,RSA,2f1,,"Stadium, Boksburg (RSA)",27 MAR 2021,873
11634,11510,49.75,Lihui GUO,26 DEC 1995,CHN,4h3,,Chengdu (CHN),01 APR 2021,873
11635,11510,49.75,Spencer SHAW,1998,USA,2f3,,"Pepin Rood Stadium #Un. of Tampa, Tampa, FL (USA)",02 APR 2021,873
11636,11510,49.75,Dylan GIBSON,,USA,1f3,,"Hal Wing T&F (Utah Valley), Orem, UT (USA)",03 APR 2021,873
11637,11510,49.75,Tomoki ARASAWA,15 NOV 2004,JPN,2f1,,Setagaya (JPN),03 APR 2021,873
11638,11510,49.75,Ty KIMBERLIN,,USA,1ce1,,"Sam Bailey Track Stadium (UA Bama), Tuscaloosa, AL (USA)",08 APR 2021,873
11639,11510,49.75,Matthew ABRAMSON,,USA,1f1,,"Glendale CC, Glendale, AZ (USA)",10 APR 2021,873
11640,11510,49.75,Seth MARTENS,,USA,2f3,,"USD Lillibridge Track Complex, Vermillion, SD (USA)",10 APR 2021,873
11641,11510,49.75,Adam BOOTH,03 JUL 2002,GBR,1,,"Univ. of Winchester Sports Stadium, Winchester (GBR)",11 APR 2021,873
11642,11510,49.75,Francisco MUÑOZ,30 NOV 1995,CHI,4f1,,"San Carlos de Apoquindo, Santiago de Chile (CHI)",20 APR 2021,873
11643,11510,49.75,Mark MANLEY,30 OCT 2004,JAM,3,,"Stadium East, Kingston (JAM)",20 APR 2021,873
11644,11510,49.75,Troy KNEESE,2001,USA,3f1,,"Stermole Track & Field Complex (Colordo Mines), Golden, CO (USA)",24 APR 2021,873
11645,11510,49.75,Jaylen MABLE,,USA,2f2,,"William Carey University, Hattiesburg, MS (USA)",01 MAY 2021,873
11646,11510,49.75,Braden CHANEY,,USA,5,,"Farmers Insurance Athletic Complex, Grand Rapids, MI (USA)",07 MAY 2021,873
11647,11510,49.75,Michael WILLIAMS,,USA,5f4,,"Grace College Benard and Linnie Key T&F Complex, Winona Lake, IN (USA)",07 MAY 2021,873
11648,11510,49.75,Iosif ORFANOPOULOS,2003,GRE,1f1,,Patra (GRE),08 MAY 2021,873
11649,11510,49.75,Maciej WYDERKA,29 JUL 2002,POL,1f1,,"Stadion Sprint, Bielsko-Biala (POL)",09 MAY 2021,873
11650,11510,49.75,Fengbin WEN,26 APR 1999,CHN,5h9,,Chengdu (CHN),14 MAY 2021,873
11651,11510,49.75,Alberto GUIJARRO,30 MAY 2003,ESP,6,,Valencia (ESP),15 MAY 2021,873
11652,11510,49.75,Boris Herve MBOUSSI ABOKO,13 JUL 1993,CMR,2h3,,Yaoundé (CMR),15 MAY 2021,873
11653,11510,49.75,Muhammet AVCIOĞLU,01 SEP 2002,TUR,3,,Bursa (TUR),22 MAY 2021,873
11654,11510,49.75,Joao Carlos PINA BARROS,05 OCT 1999,ITA,3f1,,"Stadio Crestella, Donnas (ITA)",22 MAY 2021,873
11655,11510,49.75,Timothy SNOW,,USA,3f2,,"Marietta HS, Marietta, GA (USA)",23 MAY 2021,873
11656,11510,49.75,Jayden SLOAN,,USA,5h2,,"Irwin Belk Track, Greensboro, NC (USA)",28 MAY 2021,873
11657,11510,49.75,Dario Matteo FORNACA,2000,ITA,3f1,,"Villa Gentile, Genova (ITA)",29 MAY 2021,873
11658,11510,49.75,Frederik PESCHARDT,14 JUN 1995,DEN,1,,"Ceres Park, Århus (DEN)",03 JUN 2021,873
11659,11510,49.75,Joe SHERYK,,USA,1ce2,,"St. Mark's School of Texas, Dallas, TX (USA)",05 JUN 2021,873
11660,11510,49.75,Veniamin KUCHERENKO,23 MAR 2002,UKR,1f3,,"Rusanivets Stadium, Kiev (UKR)",08 JUN 2021,873
11661,11510,49.75,Maksym PARASHCHUK,05 JAN 2000,UKR,2h3,,"Metallurg Stadium, Bakhmut (UKR)",08 JUN 2021,873
11662,11510,49.75,Daniel SPEJCHER,2000,USA,2ce3,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,873
11663,11510,49.75,Erete UDOMSINACHI,05 MAY 1985,NGR,3,,San Sebastián (ESP),12 JUN 2021,873
11664,11510,49.75,Jose DUHANEY,,GBR,5h2,,"Pingles Stadium, Nuneaton (GBR)",13 JUN 2021,873
11665,11510,49.75,Seung-jin LEE,08 JAN 1998,KOR,3h2,,Iksan (KOR),14 JUN 2021,873
11666,11510,49.75,David GARCIA,15 MAR 2003,POR,4f2,,"Estádio Municipal Manuela Machado, Viana de Castelo (POR)",19 JUN 2021,873
11667,11510,49.75,Muhammet AVCIOĞLU,01 SEP 2002,TUR,2f2,,Istanbul (TUR),23 JUN 2021,873
11668,11510,49.75,Med Amin MEGHAOURI,18 JUL 2000,ALG,1f5,,"Stade Annexe du 5 Juillet, Algiers (ALG)",25 JUN 2021,873
11669,11510,49.75,Rowell ST. OMER,,LCA,4,,"George Odlum Stadium, Vieux-Fort (LCA)",26 JUN 2021,873
11670,11510,49.75,Pablo BOURGEOIS,06 APR 1995,FRA,4,,"Stade Pierre Duboeuf, Bron (FRA)",01 JUL 2021,873
11671,11556,49.76,Alexander Mahmad BOCK,23 AUG 1994,NAM,1f5,,"Vineta Stadium, Swakopmund (NAM)",13 MAR 2021,872
11672,11556,49.76,Bryson BENJAMIN,,USA,8f1,,"Aztrack Sports Deck, San Diego, CA (USA)",27 MAR 2021,872
11673,11556,49.76,Alejandro MARTIN,21 APR 2004,ESP,2,,Palma de Mallorca (ESP),27 MAR 2021,872
11674,11556,49.76,Kevin HALEY,2001,USA,1f2,,"Montreat College Pulliam Stadium, Montreat, NC (USA)",27 MAR 2021,872
11675,11556,49.76,Siyabonga UZOHO,07 MAY 2003,RSA,1f2,,"Stadium, Boksburg (RSA)",27 MAR 2021,872
11676,11556,49.76,Der SOME H.,2003,BUR,1,,Ouagadougou (BUR),28 MAR 2021,872
11677,11556,49.76,Kanta MORI,16 JUN 2002,JPN,4f1,,"Biwako Seikei Sport College Athletics Field, Otsu (JPN)",28 MAR 2021,872
11678,11556,49.76,Aleks ZDRAVKOVIC,,USA,2f2,,"Zable Stadium - College of William & Mary, Williamsburg, VA (USA)",02 APR 2021,872
11679,11556,49.76,Naoya ISEMI,22 DEC 1999,JPN,3f2,,"Memorial Park Stadium, Amagasaki (JPN)",02 APR 2021,872
11680,11556,49.76,Julian PEREYRA,24 DEC 1999,ARG,3h2,,Concepción del Uruguay (ARG),09 APR 2021,872
11681,11556,49.76,Unathi OLIPHANT,24 JUN 1997,RSA,7sf2,,"Bestmed Tuks Stadium, Pretoria (RSA)",16 APR 2021,872
11682,11556,49.76,Duvaughn MURRAY,2001,JAM,3f5,,"University of Central Missouri, Warrensburg, MO (USA)",16 APR 2021,872
11683,11556,49.76,Graham HUDELSON,,USA,3f5,,"University of Central Missouri, Warrensburg, MO (USA)",16 APR 2021,872
11684,11556,49.76,Isaiah MARTIN,12 AUG 1999,USA,2ce3,,"PVAMU Track Stadium, Prairie View, TX (USA)",16 APR 2021,872
11685,11556,49.76,Brian SAUL,,USA,2f1,,"Icahn Stadium (Fordham), New York, NY (USA)",16 APR 2021,872
11686,11556,49.76,Jacob DEMING,,USA,1ce1,,"Clarence F. Robison Track, Provo, UT (USA)",21 APR 2021,872
11687,11556,49.76,Jordan NANCE,,USA,4f3,,"UCF Soccer and Track Complex, Orlando, FL (USA)",24 APR 2021,872
11688,11556,49.76,Deshaun BARNETT,,JAM,3f3,,"National Stadium, Kingston (JAM)",30 APR 2021,872
11689,11556,49.76,Charlie JOHNSON,,USA,5f2,,"Rock Chalk Park, Lawrence, KS (USA)",01 MAY 2021,872
11690,11556,49.76,Joe BACON,,GBR,1f1,,"Athletic Arena, Yeovil (GBR)",01 MAY 2021,872
11691,11556,49.76,Donovan HAWKINS,,USA,7,,"Mike A. Myers Stadium, Austin, TX (USA)",06 MAY 2021,872
11692,11556,49.76,Kyle NELSON,,USA,5f2,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",08 MAY 2021,872
11693,11556,49.76,Lorenzo NERI,04 OCT 1997,ITA,1f2,,"Campo Communale, Modena (ITA)",08 MAY 2021,872
11694,11556,49.76,Jobey SMITH,09 AUG 2001,JAM,7,,"Missouri S&T Allgood-Bailey Stadium, Rolla, MO (USA)",08 MAY 2021,872
11695,11556,49.76,Baylor SEGREE,,USA,5h1,,"EIU O'Brien Field, Charleston, IL (USA)",14 MAY 2021,872
11696,11556,49.76,Joshua SNOOK,24 JUL 1999,GBR,2f2,,"Bolstorff Field, Forest City, IA (USA)",14 MAY 2021,872
11697,11556,49.76,Boris Herve MBOUSSI ABOKO,13 JUL 1993,CMR,3,,Yaoundé (CMR),16 MAY 2021,872
11698,11556,49.76,Kotaro HOSONO,27 JUL 1999,JPN,5h4,,"Takebishi Stadium, Kyoto (JPN)",20 MAY 2021,872
11699,11556,49.76,János KUBASI,20 JUL 2004,HUN,6f1,,"Ikarus BSE Sporttelep, Budapest (HUN)",30 MAY 2021,872
11700,11556,49.76,Jakub ŠANTAVÝ,19 JUL 2004,CZE,1f2,,Kolin (CZE),02 JUN 2021,872
11701,11556,49.76,Kento MATSUI,09 SEP 2002,JPN,6sf2,,"Lemon Gas Stadium, Hiratsuka (JPN)",04 JUN 2021,872
11702,11556,49.76,Dionibel RODRIGUEZ,04 APR 1991,ESP,3h2,,"Estadio Vallehermoso, Madrid (ESP)",05 JUN 2021,872
11703,11556,49.76,Michael RODRIGUEZ-KING,,USA,2f1,,"Icahn Stadium (Fordham), New York, NY (USA)",12 JUN 2021,872
11704,11556,49.76,David GARCIA,15 MAR 2003,POR,6f2,,Coimbra (POR),12 JUN 2021,872
11705,11556,49.76,Mário HANIC,17 SEP 1999,SVK,4f1,,"Atletický štadión TU, Košice (SVK)",13 JUN 2021,872
11706,11556,49.76,David MOULD,01 APR 1987,GBR,6h2,,"Pingles Stadium, Nuneaton (GBR)",13 JUN 2021,872
11707,11556,49.76,Jean-baptiste ORMIERES,28 JUL 2000,FRA,3,,"Stade Municipal, Pezenas (FRA)",19 JUN 2021,872
11708,11556,49.76,Lucas MORENO,11 AUG 2000,ESP,7h2,,Nerja (ESP),19 JUN 2021,872
11709,11556,49.76,Juan MANUEL,02 SEP 2001,ESP,8h2,,Nerja (ESP),19 JUN 2021,872
11710,11556,49.76,Herman Sandor BARANYI-BERGE,06 MAR 2003,NOR,6f1,,La Nucia (ESP),19 JUN 2021,872
11711,11556,49.76,Javier TOVAR,12 MAR 2002,ESP,1f2,,La Nucia (ESP),19 JUN 2021,872
11712,11556,49.76,Stefano MOSCA,17 APR 1997,ITA,3f5,,"Pista Fantoni, Mondovi (ITA)",20 JUN 2021,872
11713,11556,49.76,Jamie MITCHELL,30 MAY 1999,IRL,4h3,,"Morton Stadium, Dublin (IRL)",25 JUN 2021,872
11714,11556,49.76,Timothee REBSTOCK,15 APR 2000,FRA,2,,Strasbourg (FRA),26 JUN 2021,872
11715,11556,49.76,Simo LAINE,29 OCT 2003,FIN,3f3,,"Oinaalan urheilukenttä, Jämsänkoski (FIN)",04 JUL 2021,872
11716,,,,,,,,,,
11717,11556,49.76,Raven HUIBERTS,1999,NED,2f2,,"Sportpark Wachtelenberg, Epe (NED)",10 JUL 2021,872
11718,11602,49.77,Nipun TANWAR,20 FEB 2004,IND,1h1,,"Sarusajai Stadium,, Guwahati (IND)",06 FEB 2021,872
11719,11602,49.77,Ivan ANDRIIENKO,01 DEC 2001,ISR,3f1,,"Hadar Yosef Stadium, Tel Aviv (ISR)",08 FEB 2021,872
11720,11602,49.77,Cooper SCHMIDT,24 NOV 2001,AUS,1f5,,"AIS Athletics Track, Canberra (AUS)",13 FEB 2021,872
11721,11602,49.77,Kacey PRATT,27 APR 2001,USA,4f1,,"Parkman Track, Clinton, MS (USA)",06 MAR 2021,872
11722,11602,49.77,Cor MULLER,25 MAR 2003,RSA,4,,"McArthur Stadium, Potchefstroom (RSA)",19 MAR 2021,872
11723,11602,49.77,Tyreke BRYAN,04 JAN 1999,JAM,7f1,,"LCU Soccer & Track Complex, Lubbock, TX (USA)",26 MAR 2021,872
11724,11602,49.77,Kelsey MONTAGUE,,USA,1f2,,"Colorado Mesa Univ., Grand Junction, CO (USA)",27 MAR 2021,872
11725,11602,49.77,Alex DIMON,,USA,3f1,,"Mount Union Stadium, Alliance, OH (USA)",27 MAR 2021,872
11726,11602,49.77,Dan STOLL,,USA,1,,"Memorial Stadium (Otterbein), Westerville, OH (USA)",27 MAR 2021,872
11727,11602,49.77,Siphosethu THOBIGUNYA,21 JAN 1998,RSA,2f2,,"Athletic Track, Parow (RSA)",27 MAR 2021,872
11728,11602,49.77,Brandon BRETZ,,USA,1f2,,"SEMO Abe Stuber T&F Complex, Cape Girardeau, MO (USA)",03 APR 2021,872
11729,11602,49.77,Daichi KUNITANI,05 OCT 1999,JPN,5h3,,"Takebishi Stadium, Kyoto (JPN)",04 APR 2021,872
11730,11602,49.77,Siyabonga UZOHO,07 MAY 2003,RSA,5sf2,,"Dal Josaphat Athletics Stadium, Paarl (RSA)",08 APR 2021,872
11731,11602,49.77,Ondray MYLES,,USA,2f1,,"Cushing Stadium (Texas A&M), College Station, TX (USA)",10 APR 2021,872
11732,11602,49.77,Su-hong LEE,26 MAR 2005,KOR,2,,Yecheon (KOR),15 APR 2021,872
11733,11602,49.77,Harry OVERSTREET,,USA,4f2,,"Hornet Stadium - Sac St., Sacramento, CA (USA)",17 APR 2021,872
11734,11602,49.77,Daniel BINNS,02 MAY 2002,JAM,1f1,,"Calabar High School, Kingston (JAM)",23 APR 2021,872
11735,11602,49.77,Joel YASIN,,USA,5,,"Hayward Field, Eugene, OR (USA)",24 APR 2021,872
11736,11602,49.77,Felipe Dimitri DE OLIVEIRA PEREIRA,14 AUG 1993,BRA,3f1,,Bragança Paulista (BRA),24 APR 2021,872
11737,11602,49.77,Hao LI,08 AUG 2002,CHN,7h3,,Zhaoqing (CHN),24 APR 2021,872
11738,11602,49.77,Michel PETILLO,01 JUN 2000,ITA,1f2,,"Campo Communale, Modena (ITA)",25 APR 2021,872
11739,11602,49.77,Yaroslav HOLUB,05 JAN 2001,UKR,1f1,,"Avangard Stadion, Uzhgorod (UKR)",07 MAY 2021,872
11740,11602,49.77,Jaiden REID,10 APR 2005,CAY,1h3,,"National Stadium, Kingston (JAM)",11 MAY 2021,872
11741,11602,49.77,Dawson STOKES,,USA,6h2,,"Chick Hislop Outdoor Track, Ogden, UT (USA)",14 MAY 2021,872
11742,11602,49.77,Jake WILLKOMM,,USA,6,,"Chalmers Field, Dubuque, IA (USA)",15 MAY 2021,872
11743,11602,49.77,Maciej GOSS,14 JUL 1995,POL,3f8,,"Stadion Sprint, Bielsko-Biala (POL)",21 MAY 2021,872
11744,11602,49.77,Ben HAWKES,05 OCT 2000,GBR,4f2,,"Loughborough University Track, Loughborough (GBR)",23 MAY 2021,872
11745,11602,49.77,Maksym PARASHCHUK,05 JAN 2000,UKR,1f2,,Ivano-Frankivsk (UKR),29 MAY 2021,872
11746,11602,49.77,Kryštof DUCHAN,07 SEP 1999,CZE,3f2,,Plzeň (CZE),02 JUN 2021,872
11747,11602,49.77,Min-ki CHOI,28 MAR 1997,KOR,3h6,,Yecheon (KOR),03 JUN 2021,872
11748,11602,49.77,Gun-yul BAE,27 OCT 2005,KOR,3,,Yecheon (KOR),04 JUN 2021,872
11749,11602,49.77,Cem ÖZSU,09 AUG 2004,TUR,7f1,,Istanbul (TUR),12 JUN 2021,872
11750,11602,49.77,Teymur SALAHZADE,02 MAY 2003,AZE,4f2,,Istanbul (TUR),12 JUN 2021,872
11751,11602,49.77,Mateo CLEMENCEAU,17 JUL 2002,FRA,1,,"Stade Patrice Perrais, Bouaye (FRA)",12 JUN 2021,872
11752,11602,49.77,Pablo BOURGEOIS,06 APR 1995,FRA,1,,"Stade Colette Besson, Moirans (FRA)",12 JUN 2021,872
11753,11602,49.77,Hwi-in JO,06 MAY 2003,KOR,1h1,,Iksan (KOR),15 JUN 2021,872
11754,11602,49.77,Gage HENSEY,,USA,14f1,,"Challenger Stadium, Webster, TX (USA)",17 JUN 2021,872
11755,11602,49.77,Guillaume CONDE,23 JUN 1997,FRA,2ce1,,"Stade Christophe Lemaitre, Oyonnax (FRA)",19 JUN 2021,872
11756,11602,49.77,Imad HMOUCHE,16 JUL 2002,FRA,3f2,,"Parc Départemental de Parilly, Vénissieux (FRA)",19 JUN 2021,872
11757,11602,49.77,Tadeáš PLAČEK,22 MAR 2003,CZE,1h3,,"Mestský Stadion Sletište, Kladno (CZE)",19 JUN 2021,872
11758,11602,49.77,Michael JAMES,,GUY,1h2,,"Leonora Stadium, Leonora (GUY)",19 JUN 2021,872
11759,11602,49.77,Nicolas FORT,25 DEC 1999,FRA,2f2,,"Stade Annexe Stade de France, St-Denis (FRA)",19 JUN 2021,872
11760,11602,49.77,Wiktor GRUZD,30 JUN 2002,POL,5f2,,"Stadion MOSiR, Lublin (POL)",03 JUL 2021,872
11761,11602,49.77,Michal KRÁTKÝ,16 MAY 2003,CZE,1,,"Atletický stadion Slavia Praha, Praha (CZE)",03 JUL 2021,872
11762,11646,49.78,Zachary ROTHWELL,2002,AUS,7f1,,"Regional Athletics Centre, Mingara (AUS)",30 JAN 2021,871
11763,11646,49.78,Corey FURMINGER,1996,AUS,1f1,,"Athletics Track, Campbelltown (AUS)",02 FEB 2021,871
11764,11646,49.78,Hector ALLEN,07 FEB 1998,CRC,4,,"Pista de Hatillo, San José (CRC)",27 FEB 2021,871
11765,11646,49.78,Sebastien CLARICE,18 MAR 1996,MRI,4f4,,"Maryse Justin Stadium, Réduit (MRI)",27 FEB 2021,871
11766,11646,49.78,Kanwar PAL,20 JUN 1995,IND,8sf2,,Patiala (IND),15 MAR 2021,871
11767,11646,49.78,Julian BROWN,,USA,6f1,,"Vert Stadium (High Point Un.), High Point, NC (USA)",20 MAR 2021,871
11768,11646,49.78,Reiji SETO,15 JAN 2005,JPN,1f2,,"Expo '70 Stadium, Osaka (JPN)",21 MAR 2021,871
11769,11646,49.78,Brandon NYA,,USA,5f1,,"Vert Stadium (High Point Un.), High Point, NC (USA)",02 APR 2021,871
11770,11646,49.78,Adrian WATSON,,USA,5f2,,"John D Riggs Stadium (Mesa CC), Mesa, AZ (USA)",02 APR 2021,871
11771,11646,49.78,Heng XIAO,14 JUL 2005,CHN,7h3,,Shaoxing (CHN),08 APR 2021,871
11772,11646,49.78,Yunheng SHI,20 FEB 2003,CHN,6h4,,Shaoxing (CHN),08 APR 2021,871
11773,11646,49.78,Alexis OJEDA,26 DEC 1995,PUR,1f4,,"Pista Atletica de Barranquitas, Barranquitas (PUR)",08 APR 2021,871
11774,11646,49.78,Rangel MILLER,,USA,2f2,,"Memorial Stadium (TAMU Commerce), Commerce, TX (USA)",10 APR 2021,871
11775,11646,49.78,Hitonari MOMOTA,27 OCT 2001,JPN,3f3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",10 APR 2021,871
11776,11646,49.78,Travis VALMON,,USA,4f4,,"PVAMU Track Stadium, Prairie View, TX (USA)",17 APR 2021,871
11777,11646,49.78,Samuel LARKIN,,USA,5f1,,"Catamount Athletic Complex (Western Carolina), Cullowhee, NC (USA)",17 APR 2021,871
11778,11646,49.78,Tahjae RICHARDS,,JAM,4,,"Stadium East, Kingston (JAM)",20 APR 2021,871
11779,11646,49.78,Camden MILLER,14 SEP 2000,USA,1f4,,"Carnie Smith Stadium - Prentice Gudgen Track, Pittsburg, KS (USA)",24 APR 2021,871
11780,11646,49.78,Georget PONTILLO,07 NOV 1999,FRA,3,,"James H. Taylor, II Stadium, Williamsburg, KY (USA)",26 APR 2021,871
11781,11646,49.78,Yuhan GUO,23 MAY 2000,CHN,1h5,,Zaozhuang (CHN),27 APR 2021,871
11782,11646,49.78,Romario PATTERSON,02 JAN 2001,JAM,2f1,,"National Stadium, Kingston (JAM)",01 MAY 2021,871
11783,11646,49.78,Joe GAUDREAU,,USA,3h3,,"Cushing Field Complex (UMass Lowell), Lowell, MA (USA)",01 MAY 2021,871
11784,11646,49.78,JD PRINSLOO,07 NOV 2001,RSA,2,,"Cessna Stadium, Wichita, KS (USA)",07 MAY 2021,871
11785,11646,49.78,Matthew RIEHLE,,USA,6f4,,"Grace College Benard and Linnie Key T&F Complex, Winona Lake, IN (USA)",07 MAY 2021,871
11786,11646,49.78,Shoun ITO,14 DEC 2001,JPN,4sf2,,"Nagaragawa Stadium, Gifu (JPN)",07 MAY 2021,871
11787,11646,49.78,Michel PETILLO,01 JUN 2000,ITA,2f2,,"Campo Communale, Modena (ITA)",08 MAY 2021,871
11788,11646,49.78,Brodie YOUNG,28 FEB 2003,GBR,1,,"Ayrshire Athletics Arena, Kilmarnock (GBR)",08 MAY 2021,871
11789,11646,49.78,Dante DACRES,23 AUG 2005,JAM,4sf1,,"National Stadium, Kingston (JAM)",14 MAY 2021,871
11790,11646,49.78,Parker KENNEDY,,USA,3ce2,,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",14 MAY 2021,871
11791,11646,49.78,Seth DABB,,USA,6h1,,"UT Rio Grande Valley, Edinburg, TX (USA)",14 MAY 2021,871
11792,11646,49.78,Leo LASCH,29 JUL 2001,AUT,1ce,,"Oberbank Arena Leichtathletikzentrum OÖ, Linz (AUT)",15 MAY 2021,871
11793,11646,49.78,Ran ZHANG,14 MAR 1997,CHN,2h2,,Wuzhong (CHN),22 MAY 2021,871
11794,11646,49.78,Louie LEUE,07 DEC 2000,BEL,5,,"Atletiekpiste Lebbeke, Lebbeke (BEL)",23 MAY 2021,871
11795,11646,49.78,Archie SLOAN,,GBR,2f2,,"Worthing Athletics Track, Worthing (GBR)",01 JUN 2021,871
11796,11646,49.78,Lyuboslav PETROV,2003,BUL,5f5,,"Stadium Ivaylo, Veliko Tarnovo (BUL)",05 JUN 2021,871
11797,11646,49.78,Aitor BEORLEGUI,07 OCT 1995,ESP,4,,Pamplona (ESP),05 JUN 2021,871
11798,11646,49.78,Balázs SÁNTA,05 AUG 2005,HUN,2f1,,"Egyetemi Stadion, Veszprém (HUN)",06 JUN 2021,871
11799,11646,49.78,Lasse SCHMITT,2004,GER,1,,"Stadion, Wetzlar (GER)",12 JUN 2021,871
11800,11646,49.78,Jan BUSAM,2003,GER,2,,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",13 JUN 2021,871
11801,11646,49.78,Michał OPOCKI,13 SEP 1998,POL,3f1,,"Stadion AWF Warszawa, Warszawa (POL)",13 JUN 2021,871
11802,11646,49.78,Anthony QUINCHON,27 MAR 2001,FRA,2,,"Stade Gillardeaux, Avignon (FRA)",13 JUN 2021,871
11803,11646,49.78,Omar SALEH FARAG,,KUW,6,,"Stadion Radés, Radés (TUN)",17 JUN 2021,871
11804,11646,49.78,Alexson SONGER,,USA,1f1,,"Thomas Edison Park, Edison, NJ (USA)",23 JUN 2021,871
11805,11646,49.78,Lukas WEILHARTER,1998,AUT,4f2,,"Stadion Eggenberg Sprintgang, Graz (AUT)",26 JUN 2021,871
11806,11646,49.78,Daniels BAMBALS,02 AUG 1998,LAT,6f5,,"Zemgales Olimpiskā centra Stadions, Jelgava (LAT)",26 JUN 2021,871
11807,11646,49.78,Jorge ROMAN,09 SEP 2003,ESP,f2,,"Estádio José Vieira de Carvalho, Maia (POR)",26 JUN 2021,871
11808,11646,49.78,Nicolas FORT,25 DEC 1999,FRA,3f2,,"Stade de Montbauron, Versailles (FRA)",26 JUN 2021,871
11809,11646,49.78,Julien CURABET,02 FEB 1993,FRA,1,,"Stade municipal JP Garchery, Joinville-le-Point (FRA)",01 JUL 2021,871
11810,11694,49.79,Joel BEE,03 JUL 1992,AUS,f1,,"Llanberris Athletics Reserve, Ballarat (AUS)",23 JAN 2021,871
11811,11694,49.79,Ezekiel ORUMA,,KEN,6f1,,"Nyayo National Stadium, Nairobi (KEN)",06 FEB 2021,871
11812,11694,49.79,Alexander DI MEDIO,17 JAN 1995,AUS,3f1,,"WA Sports Centre, Perth (AUS)",14 FEB 2021,871
11813,11694,49.79,Elijah HERNANDEZ,,USA,1f1,,"Ansin Sports Complex, Miramar, FL (USA)",20 FEB 2021,871
11814,11694,49.79,Kenneddy KIMEU,20 DEC 2002,KEN,5sf1,,"Nyayo National Stadium, Nairobi (KEN)",27 FEB 2021,871
11815,11694,49.79,Nigel ROULHAC,,USA,2,,"Savannah St. Univ., Savannah, GA (USA)",27 FEB 2021,871
11816,11694,49.79,Hope Tomabari NAGBI,27 MAY 1994,NGR,5h8,,"FUTA, Akure (NGR)",12 MAR 2021,871
11817,,,,,,,,,,
11818,11694,49.79,Maximiliano CASTRO,11 APR 1998,CHI,3,,"San Carlos de Apoquindo, Santiago de Chile (CHI)",19 MAR 2021,871
11819,11694,49.79,Shadane SMITH,17 JAN 2005,JAM,5,,"National Stadium, Kingston (JAM)",20 MAR 2021,871
11820,11694,49.79,Cole ZEVENBERGEN,,USA,3f6,,"Grand View University - Williams Stadium, Des Moines, IA (USA)",26 MAR 2021,871
11821,11694,49.79,Edobi KRIS,,USA,1f2,,"Franklin Field (Univ. of Penn.), Philadelphia, PA (USA)",27 MAR 2021,871
11822,11694,49.79,Jade REICKS,,USA,4f3,,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",02 APR 2021,871
11823,11694,49.79,Itsuki NAKAI,17 JAN 2000,JPN,2h3,,"Nagai Stadium No. 2, Osaka (JPN)",06 APR 2021,871
11824,11694,49.79,Tahj JOHNSON,,USA,3f3,,"Sam Bailey Track Stadium (UA Bama), Tuscaloosa, AL (USA)",10 APR 2021,871
11825,11694,49.79,Oroma WILLIAMSON,15 MAR 1995,UGA,3f2,,"Mandela National Stadium, Kampala (UGA)",10 APR 2021,871
11826,11694,49.79,Jack BUNTING,,USA,1f2,,"George Manson Stadium, Fairfax, VA (USA)",11 APR 2021,871
11827,11694,49.79,Jakob KUNZER,,CAY,3f1,,"UVA Lanningan Field, Charlottesville, VA (USA)",16 APR 2021,871
11828,11694,49.79,Daiki OGURA,13 SEP 2000,JPN,4f2,,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",18 APR 2021,871
11829,11694,49.79,Lee STEWARD,2001,USA,4f2,,"Elmer Gray Stadium (Abilene Christian U.), Abilene, TX (USA)",21 APR 2021,871
11830,11694,49.79,Liam BRACKEN,,USA,2f1,,"Whyte Track and Field Center, Corvallis, OR (USA)",01 MAY 2021,871
11831,11694,49.79,Ben SHEPARD,,USA,4f2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",01 MAY 2021,871
11832,11694,49.79,Duran CROOKS,1997,JAM,2h4,,"Bryant University, Smithfield, RI (USA)",01 MAY 2021,871
11833,11694,49.79,Emmanuel GONI,26 OCT 2000,UGA,3f1,,"Mandela National Stadium, Kampala (UGA)",08 MAY 2021,871
11834,11694,49.79,Connor BELKEN,,USA,3h5,,"Texan Track & Field Complex, Levelland, TX (USA)",11 MAY 2021,871
11835,11694,49.79,Jianlong WANG,13 NOV 2000,CHN,2h1,,Ji'an (CHN),11 MAY 2021,871
11836,11694,49.79,Michael WILLIAMS,,USA,1h1,,"John Strahl Athletic Complex, Greenville, IL (USA)",13 MAY 2021,871
11837,11694,49.79,Doc PORTER,,USA,1h2,,"Western Oregon University, Monmouth, OR (USA)",14 MAY 2021,871
