,0,1,2,3,4,5,6,7,8,9,10
6708,6632,10.16,-1.0,Peter OKODOGBE,27 MAY 1958,NGR,1,,Lagos (NGR),16 JUN 1978,1158
6709,6632,10.16,,Harvey GLANCE,28 MAR 1957,USA,1,,"Auburn, AL (USA)",07 APR 1979,1152
6710,6632,10.16,,Mel LATTANY,10 AUG 1959,USA,1,,"Tuscaloosa, AL (USA)",20 APR 1979,1152
6711,6632,10.16,+1.2,Emmit KING,24 MAR 1959,USA,3,,"Walnut, CA (USA)",16 JUN 1979,1152
6712,6632,10.16,+1.1,Harvey GLANCE,28 MAR 1957,USA,1sf3,,"Walnut, CA (USA)",16 JUN 1979,1152
6713,6632,10.16,+1.3,Marian WORONIN,13 AUG 1956,POL,2,,Torino (ITA),04 AUG 1979,1152
6714,6632,10.16,,Silvio LEONARD,20 SEP 1955,CUB,1qf2,,"Lenin Stadium, Moskva (URS)",24 JUL 1980,1152
6715,6632,10.16,0.0,Stanley FLOYD,23 JUN 1961,USA,1,,Tokyo (JPN),20 SEP 1980,1152
6716,6632,10.16,+0.8,Stanley FLOYD,23 JUN 1961,USA,1,,Fort-de-France (FRA),16 MAY 1981,1152
6717,6632,10.16,+0.5,Mel LATTANY,10 AUG 1959,USA,1,,Rieti (ITA),09 SEP 1981,1152
6718,6632,10.16,+1.4,Mel LATTANY,10 AUG 1959,USA,1,,"Tallahassee, FL (USA)",30 APR 1983,1152
6719,6632,10.16,+0.8,Calvin SMITH,08 JAN 1961,USA,2,,"Des Moines, IA (USA)",30 APR 1983,1152
6720,6632,10.16,+1.6,Calvin SMITH,08 JAN 1961,USA,2,,"Houston, TX (USA)",04 JUN 1983,1152
6721,6632,10.16,+2.0,Christian HAAS,22 AUG 1958,FRG,1sf1,,Bremen (GER),24 JUN 1983,1152
6722,6632,10.16,+1.9,Juan NÚŃEZ,19 NOV 1959,DOM,1,,La Habana (CUB),22 JUL 1983,1152
6723,6632,10.16,-1.5,Leandro PENALVER,23 MAY 1961,CUB,1sf1,,Caracas (VEN),23 AUG 1983,1161
6724,6632,10.16,+1.8,Ron BROWN,31 MAR 1961,USA,1h2,,Zürich (SUI),24 AUG 1983,1152
6725,6632,10.16,+1.6,Osvaldo LARA,13 JUL 1955,CUB,1,,Madrid (ESP),21 JUN 1984,1152
6726,6632,10.16,+1.7,Stefano TILLI,22 AUG 1962,ITA,1h1,,Zürich (SUI),22 AUG 1984,1152
6727,6632,10.16,+1.8,Ben JOHNSON,30 DEC 1961,CAN,1h4,,Zürich (SUI),22 AUG 1984,1152
6728,6632,10.16,+0.9,Kirk BAPTISTE,20 JUN 1963,USA,1,,Roma (ITA),31 AUG 1984,1152
6729,6632,10.16,+1.6,Ben JOHNSON,30 DEC 1961,CAN,4,,"Modesto, CA (USA)",11 MAY 1985,1152
6730,6632,10.16,+1.9,Chidi IMOH,27 AUG 1963,NGR,1,,"Manhattan, KS (USA)",11 MAY 1985,1152
6731,6632,10.16,0.0,Nikolay YUSHMANOV,18 DEC 1961,URS,1,,Leningrad (URS),25 JUL 1985,1152
6732,6632,10.16,+0.3,Carl LEWIS,01 JUL 1961,USA,1h3,,"Eugene, OR (USA)",19 JUN 1986,1152
6733,6632,10.16,+1.5,Steffen BRINGMANN,11 MAR 1964,GDR,1sf1,,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1152
6734,6632,10.16,-0.2,Linford CHRISTIE,02 APR 1960,GBR,2,,Bruxelles (BEL),05 SEP 1986,1153
6735,6632,10.16,-1.0,Vladimir KRYLOV,26 FEB 1964,URS,1h3,,Moskva (URS),06 JUN 1987,1158
6736,6632,10.16,-1.2,Stanley FLOYD,23 JUN 1961,USA,3,,"Letzigrund, Zürich (SUI)",19 AUG 1987,1159
6737,6632,10.16,-0.7,Linford CHRISTIE,02 APR 1960,GBR,1,,London (GBR),22 AUG 1987,1156
6738,6632,10.16,+0.1,Desai WILLIAMS,12 JUN 1959,CAN,1,,Sevilla (ESP),01 JUN 1988,1152
6739,6632,10.16,+1.7,Robson DA SILVA,04 SEP 1964,BRA,1,,Warszawa (POL),19 JUN 1988,1152
6740,6632,10.16,+0.4,Desai WILLIAMS,12 JUN 1959,CAN,3,,Sestriere (ITA),11 AUG 1988,1152
6741,6632,10.16,-0.8,Calvin SMITH,08 JAN 1961,USA,1,,Köln (GER),21 AUG 1988,1156
6742,6632,10.16,+1.7,Desai WILLIAMS,12 JUN 1959,CAN,1qf2,,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1152
6743,6632,10.16,+0.2,Calvin SMITH,08 JAN 1961,USA,1qf4,,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1152
6744,6632,10.16,0.0,Raymond STEWART,18 MAR 1965,JAM,1,,Kingston (JAM),06 MAY 1989,1152
6745,6632,10.16,+1.2,Leroy BURRELL,21 FEB 1967,USA,4,,Oslo (NOR),01 JUL 1989,1152
6746,6632,10.16,-0.7,Linford CHRISTIE,02 APR 1960,GBR,1,,Birmingham (GBR),11 AUG 1989,1156
6747,6632,10.16,+1.8,Bruno MARIE-ROSE,20 MAY 1965,FRA,1,,Tours (FRA),13 AUG 1989,1152
6748,6632,10.16,+0.9,Mark WITHERSPOON,03 SEP 1963,USA,1,,Koblenz (GER),23 AUG 1989,1152
6749,6632,10.16,+1.1,Olapade ADENIKEN,19 AUG 1969,NGR,1qf3,,Duisburg (GER),25 AUG 1989,1152
6750,6632,10.16,-0.3,Linford CHRISTIE,02 APR 1960,GBR,2,,Bruxelles (BEL),25 AUG 1989,1153
6751,6632,10.16,+1.9,Frank FREDERICKS,02 OCT 1967,NAM,1,,"Fort Collins, CO (USA)",19 MAY 1990,1152
6752,6632,10.16,+1.9,Olapade ADENIKEN,19 AUG 1969,NGR,2,,"Fort Collins, CO (USA)",19 MAY 1990,1152
6753,6632,10.16,+1.3,Dennis MITCHELL,20 FEB 1966,USA,2,,Sevilla (ESP),30 MAY 1990,1152
6754,6632,10.16,+0.6,Mark WITHERSPOON,03 SEP 1963,USA,1sf2,,"Norwalk, CA (USA)",14 JUN 1990,1152
6755,6632,10.16,+0.7,Andre CASON,20 JAN 1969,USA,3,,Villeneuve d'Ascq (FRA),28 JUN 1990,1152
6756,6632,10.16,-0.2,James TRAPP,28 DEC 1970,USA,2,,Lapinlahti (FIN),23 JUN 1991,1153
6757,6632,10.16,-0.5,Dennis MITCHELL,20 FEB 1966,USA,1,,"Stade Louis II, Monaco (MON)",03 AUG 1991,1155
6758,6632,10.16,-0.3,Michael MARSH,04 AUG 1967,USA,2f1,,Rieti (ITA),06 SEP 1991,1153
6759,6632,10.16,+1.0,James TRAPP,28 DEC 1970,USA,1,,"Atlanta, GA (USA)",23 MAY 1992,1152
6760,6632,10.16,+1.4,Atlee MAHORN,27 OCT 1965,CAN,2,,Bad Homburg (GER),24 MAY 1992,1152
6761,6632,10.16,+1.4,Dennis MITCHELL,20 FEB 1966,USA,1,,Granada (ESP),30 MAY 1992,1152
6762,6632,10.16,+2.0,James JETT,28 DEC 1970,USA,2sf1,,"Austin, TX (USA)",05 JUN 1992,1152
6763,6632,10.16,+1.8,Frank FREDERICKS,02 OCT 1967,NAM,1,,Dijon (FRA),13 JUN 1992,1152
6764,6632,10.16,+1.3,Ben JOHNSON,30 DEC 1961,CAN,2,,Montréal (CAN),20 JUN 1992,1152
6765,6632,10.16,+1.6,Frank FREDERICKS,02 OCT 1967,NAM,1f1,,Sapporo (JPN),19 JUL 1992,1152
6766,6632,10.16,+1.2,Glenroy GILBERT,31 AUG 1968,CAN,1,,"Knoxville, TN (USA)",01 MAY 1993,1152
6767,,,,,,,,,,,
6768,6632,10.16,+1.5,Michael JOHNSON,13 SEP 1967,USA,1h6,,"Arlington, TX (USA)",01 MAY 1993,1152
6769,6632,10.16,0.0,Jon DRUMMOND,09 SEP 1968,USA,1,,"New York, NY (USA)",22 MAY 1993,1152
6770,6632,10.16,+0.3,Daniel EFFIONG,17 JUN 1972,NGR,2,,San José (USA),29 MAY 1993,1152
6771,6632,10.16,+0.4,Dennis MITCHELL,20 FEB 1966,USA,1,,Granada (ESP),29 MAY 1993,1152
6772,6632,10.16,+1.3,Glenroy GILBERT,31 AUG 1968,CAN,1sf1,,"New Orleans, LA (USA)",04 JUN 1993,1152
6773,6632,10.16,+1.6,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,1,,Southampton (GBR),06 JUN 1993,1152
6774,6632,10.16,+1.5,Dennis MITCHELL,20 FEB 1966,USA,5,,Villeneuve d'Ascq (FRA),02 JUL 1993,1152
6775,6632,10.16,-2.0,Frank FREDERICKS,02 OCT 1967,NAM,1,,Sestriere (ITA),28 JUL 1993,1164
6776,6632,10.16,0.0,Olapade ADENIKEN,19 AUG 1969,NGR,7f1,,Zürich (SUI),04 AUG 1993,1152
6777,6632,10.16,+0.9,Raymond STEWART,18 MAR 1965,JAM,4sf2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993,1152
6778,6632,10.16,+1.0,Dennis MITCHELL,20 FEB 1966,USA,1,,Hiroshima (JPN),29 APR 1994,1152
6779,6632,10.16,-0.2,Olapade ADENIKEN,19 AUG 1969,NGR,1,,Granada (ESP),01 JUN 1994,1153
6780,6632,10.16,+1.9,Tim HARDEN,27 JAN 1974,USA,1sf1,,"Boise, ID (USA)",03 JUN 1994,1152
6781,6632,10.16,+1.3,Andre CASON,20 JAN 1969,USA,1,,Lapinlahti (FIN),26 JUN 1994,1152
6782,6632,10.16,+0.9,Olapade ADENIKEN,19 AUG 1969,NGR,4,,Stockholm (SWE),12 JUL 1994,1152
6783,6632,10.16,+1.2,Andre CASON,20 JAN 1969,USA,4,,"Crystal Palace, London (GBR)",15 JUL 1994,1152
6784,6632,10.16,+1.9,Damien MARSH,28 MAR 1971,AUS,4,,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1152
6785,6632,10.16,-0.1,Jon DRUMMOND,09 SEP 1968,USA,3,,Bruxelles (BEL),19 AUG 1994,1152
6786,6632,10.16,+0.4,Raymond STEWART,18 MAR 1965,JAM,2,,Kingston (JAM),06 MAY 1995,1152
6787,6632,10.16,+0.4,Terry BOWEN,15 SEP 1971,USA,3,,Kingston (JAM),06 MAY 1995,1152
6788,6632,10.16,+0.4,Davidson EZINWA,22 NOV 1971,NGR,1,,Jena (GER),01 JUN 1995,1152
6789,6632,10.16,+0.5,Kareem STREETE-THOMPSON,30 MAR 1973,USA,3,,"Knoxville, TN (USA)",03 JUN 1995,1152
6790,6632,10.16,+0.8,Michael GREEN,07 NOV 1970,JAM,3f1,,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1152
6791,6632,10.16,+0.8,Dennis MITCHELL,20 FEB 1966,USA,1f2,,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1152
6792,6632,10.16,+0.6,Emmanuel TUFFOUR,02 DEC 1966,GHA,2,,Nürnberg (GER),15 JUN 1995,1152
6793,6632,10.16,-0.3,Donovan BAILEY,16 DEC 1967,CAN,1,,"Crystal Palace, London (GBR)",07 JUL 1995,1153
6794,6632,10.16,+1.5,Olapade ADENIKEN,19 AUG 1969,NGR,2h3,,Oslo (NOR),21 JUL 1995,1152
6795,6632,10.16,+1.8,Olapade ADENIKEN,19 AUG 1969,NGR,3sf2,,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1152
6796,6632,10.16,+0.2,Michael GREEN,07 NOV 1970,JAM,3,,Köln (GER),18 AUG 1995,1152
6797,6632,10.16,+1.3,David DOLLÉ,30 MAY 1969,SUI,1f1,,La Chaux-de-Fonds (SUI),20 AUG 1995,1152
6798,6632,10.16,,Emmanuel TUFFOUR,02 DEC 1966,GHA,1,,Daun (GER),02 SEP 1995,1152
6799,6632,10.16,+0.5,Terry BOWEN,15 SEP 1971,USA,h,,Hiroshima (JPN),29 APR 1996,1152
6800,6632,10.16,+1.6,Terry BOWEN,15 SEP 1971,USA,3,,Mito (JPN),06 MAY 1996,1152
6801,6632,10.16,-0.8,Dennis MITCHELL,20 FEB 1966,USA,2,,Osaka (JPN),11 MAY 1996,1156
6802,6632,10.16,0.0,David OAKS,12 MAY 1972,USA,1,,Kingston (JAM),11 MAY 1996,1152
6803,6632,10.16,+1.8,Jon DRUMMOND,09 SEP 1968,USA,2,,"Eugene, OR (USA)",26 MAY 1996,1152
6804,6632,10.16,+1.9,Glenroy GILBERT,31 AUG 1968,CAN,h,,Duisburg (GER),12 JUN 1996,1152
6805,6632,10.16,0.0,Peter KARLSSON,23 NOV 1970,SWE,h,,Duisburg (GER),12 JUN 1996,1152
6806,6632,10.16,-0.3,Leroy BURRELL,21 FEB 1967,USA,5h,,"Atlanta, GA (USA)",14 JUN 1996,1153
6807,6632,10.16,+0.2,Vincent HENDERSON,20 OCT 1972,USA,2qf,,"Atlanta, GA (USA)",14 JUN 1996,1152
6808,6632,10.16,+0.2,Henry NEAL,28 OCT 1970,USA,3qf,,"Atlanta, GA (USA)",14 JUN 1996,1152
6809,6632,10.16,+0.9,Jeff LAYNES,03 OCT 1970,USA,5qf,,"Atlanta, GA (USA)",14 JUN 1996,1152
6810,6632,10.16,-0.4,Marc BLUME,28 DEC 1973,GER,1,,Köln (GER),21 JUN 1996,1154
6811,6632,10.16,+0.7,Michael GREEN,07 NOV 1970,JAM,7,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1152
6812,6632,10.16,-0.5,Nobuharu ASAHARA,21 JUN 1972,JPN,5sf1,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1155
6813,6632,10.16,-0.5,Obadele THOMPSON,30 MAR 1976,BAR,6sf1,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1155
6814,6632,10.16,-0.6,Jon DRUMMOND,09 SEP 1968,USA,6sf2,,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1155
6815,6632,10.16,+0.2,Bruny SURIN,12 JUL 1967,CAN,4,,Köln (GER),16 AUG 1996,1152
6816,6632,10.16,+0.4,Jon DRUMMOND,09 SEP 1968,USA,7,,Bruxelles (BEL),23 AUG 1996,1152
6817,6632,10.16,0.0,Henry NEAL,28 OCT 1970,USA,2,,"Austin, TX (USA)",03 APR 1997,1152
6818,6632,10.16,+1.1,Jeff LAYNES,03 OCT 1970,USA,h,,"Fresno, CA (USA)",05 APR 1997,1152
6819,6632,10.16,+1.0,Deji ALIU,22 NOV 1975,NGR,1,,Rethymno (GRE),17 MAY 1997,1152
6820,6632,10.16,0.0,Jon DRUMMOND,09 SEP 1968,USA,3,,"Eugene, OR (USA)",25 MAY 1997,1152
6821,6632,10.16,+1.4,André Domingos DA SILVA,26 NOV 1972,BRA,2,,Padova (ITA),08 JUN 1997,1152
6822,6632,10.16,-0.2,Tim MONTGOMERY,28 JAN 1975,USA,sf,,"Indianapolis, IN (USA)",12 JUN 1997,1153
6823,6632,10.16,0.0,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Kobe (JPN),15 JUN 1997,1152
6824,6632,10.16,+1.4,Dennis MOWATT,28 OCT 1969,JAM,2,,Kingston (JAM),20 JUN 1997,1152
6825,6632,10.16,+1.2,Carlos CALADO,05 OCT 1975,POR,1h1,,Maia (POR),28 JUN 1997,1152
6826,6632,10.16,+0.7,Vincent HENDERSON,20 OCT 1972,USA,5,,Villeneuve d'Ascq (FRA),29 JUN 1997,1152
6827,6632,10.16,0.0,Tony MCCALL,16 JUN 1974,USA,2,,Gladbeck (GER),23 JUL 1997,1152
6828,6632,10.16,-0.6,Michael MARSH,04 AUG 1967,USA,1h5,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1155
6829,6632,10.16,+0.7,Eric NKANSAH,12 DEC 1974,GHA,1h10,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1152
6830,6632,10.16,+0.4,Emmanuel TUFFOUR,02 DEC 1966,GHA,2,,Leverkusen (GER),20 AUG 1997,1152
6831,6632,10.16,+0.2,Kareem STREETE-THOMPSON,30 MAR 1973,USA,5,,Bruxelles (BEL),22 AUG 1997,1152
6832,6632,10.16,+0.7,Eric NKANSAH,12 DEC 1974,GHA,4f2,,"Olympiastadion, Berlin (GER)",26 AUG 1997,1152
6833,6632,10.16,-0.2,Frank FREDERICKS,02 OCT 1967,NAM,2,,Roodeport (RSA),16 MAR 1998,1153
6834,6632,10.16,+1.2,Andre CASON,20 JAN 1969,USA,1,,"Athens, GA (USA)",02 MAY 1998,1152
6835,6632,10.16,+0.5,Tim HARDEN,27 JAN 1974,USA,2,,Mito (JPN),05 MAY 1998,1152
6836,6632,10.16,+1.8,Donovan POWELL,31 OCT 1971,JAM,1,,"College Station, TX (USA)",09 MAY 1998,1152
6837,6632,10.16,+0.4,Obadiah COOPER,08 MAR 1970,USA,1,,"Los Angeles, CA (USA)",16 MAY 1998,1152
6838,6632,10.16,-0.8,Brian LEWIS,05 DEC 1974,USA,1,,"Portland, OR (USA)",16 MAY 1998,1156
6839,6632,10.16,-0.8,Eric NKANSAH,12 DEC 1974,GHA,1,,Kassel (GER),03 JUN 1998,1156
6840,6632,10.16,-0.8,Osmond EZINWA,22 NOV 1971,NGR,2,,Kassel (GER),03 JUN 1998,1156
6841,6632,10.16,+0.2,Donovan BAILEY,16 DEC 1967,CAN,1,,Milano (ITA),05 JUN 1998,1152
6842,6632,10.16,+2.0,Alexios ALEXOPOULOS,21 MAY 1971,GRE,3,,Athina (GRE),17 JUN 1998,1152
6843,6632,10.16,+1.1,Stéphane CALI,26 APR 1972,FRA,1,,Genève (SUI),20 JUN 1998,1152
6844,6632,10.16,+0.1,Kevin BRAUNSKILL,31 MAR 1969,USA,h,,Tel Aviv (ISR),19 JUL 1998,1152
6845,6632,10.16,+0.8,Davidson EZINWA,22 NOV 1971,NGR,4,,Leverkusen (GER),09 AUG 1998,1152
6846,6632,10.16,+1.1,Kevin BRAUNSKILL,31 MAR 1969,USA,2,,Königs Wusterhausen (GER),30 AUG 1998,1152
6847,6632,10.16,+0.1,Vincent HENDERSON,20 OCT 1972,USA,6f1,,"Olympiastadion, Berlin (GER)",01 SEP 1998,1152
6848,6632,10.16,-0.2,Leonard MYLES-MILLS,05 SEP 1973,GHA,3f2,,"Olympiastadion, Berlin (GER)",01 SEP 1998,1153
6849,6632,10.16,+0.1,Brian LEWIS,05 DEC 1974,USA,6,,Moskva (RUS),05 SEP 1998,1152
6850,6632,10.16,0.0,Eric NKANSAH,12 DEC 1974,GHA,1,,Bitburg (GER),21 MAY 1999,1152
6851,6632,10.16,-1.0,Maurice GREENE,23 JUL 1974,USA,1,,Milano (ITA),09 JUN 1999,1158
6852,6632,10.16,-0.2,Tim HARDEN,27 JAN 1974,USA,1,,"Raleigh, NC (USA)",12 JUN 1999,1153
6853,6632,10.16,+1.3,Brian LEWIS,05 DEC 1974,USA,5,,Villeneuve d'Ascq (FRA),13 JUN 1999,1152
6854,6632,10.16,+0.4,André Domingos DA SILVA,26 NOV 1972,BRA,,,Bogotá (COL),25 JUN 1999,1152
6855,6632,10.16,+1.5,Curtis JOHNSON,24 DEC 1973,USA,sf,,"Eugene, OR (USA)",25 JUN 1999,1152
6856,6632,10.16,-0.9,Troy DOUGLAS,30 NOV 1962,NED,1,,Apeldoorn (NED),26 JUN 1999,1157
6857,6632,10.16,+0.8,Eric NKANSAH,12 DEC 1974,GHA,5,,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1152
6858,6632,10.16,-0.9,Jason GARDENER,18 SEP 1975,GBR,sf,,Birmingham (GBR),24 JUL 1999,1157
6859,6632,10.16,-0.6,Darren CAMPBELL,12 SEP 1973,GBR,7f1,,"Crystal Palace, London (GBR)",07 AUG 1999,1155
6860,6632,10.16,+0.3,Matt SHIRVINGTON,25 OCT 1978,AUS,3qf2,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1152
6861,6632,10.16,+0.3,Roland NÉMETH,19 SEP 1974,HUN,4qf2,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1152
6862,6632,10.16,-0.3,Leonard MYLES-MILLS,05 SEP 1973,GHA,6sf2,,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1153
6863,6632,10.16,+1.5,Maurice GREENE,23 JUL 1974,USA,1,,Glasgow (GBR),03 SEP 1999,1152
6864,6632,10.16,+1.0,Chris CHANDLER,27 OCT 1978,USA,1,,"Los Angeles, CA (USA)",01 APR 2000,1152
6865,6632,10.16,+1.4,Shawn CRAWFORD,14 JAN 1978,USA,2,,"Atlanta, GA (USA)",20 MAY 2000,1152
6866,6632,10.16,+0.5,Lawrence ARMSTRONG,19 MAR 1978,USA,h,,"Durham, NC (USA)",01 JUN 2000,1152
6867,6632,10.16,+0.4,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,3,,Helsinki (FIN),15 JUN 2000,1152
6868,,,,,,,,,,,
6869,6632,10.16,+0.2,Jeff LAYNES,03 OCT 1970,USA,5,,"Raleigh, NC (USA)",17 JUN 2000,1152
6870,6632,10.16,+1.4,Erwin Heru SUSANTO,24 APR 1974,INA,2,,Sidoarjo (INA),26 JUN 2000,1152
6871,6632,10.16,+1.5,Bernard WILLIAMS,19 JAN 1978,USA,h,,Luzern (SUI),27 JUN 2000,1152
6872,6632,10.16,-0.8,Maurice GREENE,23 JUL 1974,USA,4,,Athina (GRE),28 JUN 2000,1156
6873,6632,10.16,+0.2,Konstantinos KENTERIS,11 JUL 1973,GRE,2,,Athina (GRE),08 JUL 2000,1152
6874,6632,10.16,-0.6,Kenny BROKENBURR,29 OCT 1968,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1155
6875,6632,10.16,+1.7,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,Funchal (POR),29 JUL 2000,1152
6876,6632,10.16,+0.9,Donovan BAILEY,16 DEC 1967,CAN,5h1,,Stockholm (SWE),01 AUG 2000,1152
6877,6632,10.16,-0.1,Bruny SURIN,12 JUL 1967,CAN,1f1,,"Crystal Palace, London (GBR)",05 AUG 2000,1152
6878,6632,10.16,+0.4,Jeff LAYNES,03 OCT 1970,USA,2,,Leverkusen (GER),20 AUG 2000,1152
6879,6632,10.16,+0.4,Dennis MITCHELL,20 FEB 1966,USA,2,,Leverkusen (GER),20 AUG 2000,1152
6880,6632,10.16,+1.3,Jason GARDENER,18 SEP 1975,GBR,h,,Brisbane (AUS),10 SEP 2000,1152
6881,6632,10.16,+0.2,Aziz ZAKARI,02 SEP 1976,GHA,4sf2,,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1152
6882,6632,10.16,+0.7,Gerald WILLIAMS,24 FEB 1978,USA,2,,"Walnut, CA (USA)",22 APR 2001,1152
6883,6632,10.16,+1.6,Darvis PATTON,04 DEC 1977,USA,1,,"Arlington, TX (USA)",04 MAY 2001,1152
6884,6632,10.16,+1.3,Darren CAMPBELL,12 SEP 1973,GBR,2,,"Austin, TX (USA)",05 MAY 2001,1152
6885,6632,10.16,+0.6,Justin GATLIN,10 FEB 1982,USA,1sf1,,"Eugene, OR (USA)",01 JUN 2001,1152
6886,6632,10.16,-0.3,Llewellyn BREDWOOD,30 APR 1976,JAM,6,,Athina (GRE),11 JUN 2001,1153
6887,6632,10.16,-0.1,Maurice GREENE,23 JUL 1974,USA,1h2,,Athina (GRE),11 JUN 2001,1152
6888,6632,10.16,0.0,Lindel FRATER,13 NOV 1977,JAM,2,,Kingston (JAM),22 JUN 2001,1152
6889,6632,10.16,+0.4,Lindel FRATER,13 NOV 1977,JAM,3sf1,,Kingston (JAM),22 JUN 2001,1152
6890,6632,10.16,+1.6,Brian LEWIS,05 DEC 1974,USA,2h1,,Oslo (NOR),13 JUL 2001,1152
6891,6632,10.16,+0.6,Jon DRUMMOND,09 SEP 1968,USA,3,,Stockholm (SWE),17 JUL 2001,1152
6892,6632,10.16,+0.7,Morne NAGEL,23 MAR 1978,RSA,1,,Pretoria (RSA),19 JAN 2002,1152
6893,6632,10.16,+1.6,Julien DUNKLEY,20 DEC 1975,JAM,1,,"Athens, GA (USA)",20 APR 2002,1152
6894,6632,10.16,+1.8,Dwight PHILLIPS,01 OCT 1977,USA,3,,"Walnut, CA (USA)",21 APR 2002,1152
6895,6632,10.16,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,4,,Doha (QAT),15 MAY 2002,1152
6896,6632,10.16,+0.2,Shingo SUETSUGU,02 JUN 1980,JPN,1sf1,,Tokyo (JPN),16 MAY 2002,1152
6897,6632,10.16,+1.4,Marcus BRUNSON,24 APR 1978,USA,4,,"Portland, OR (USA)",18 MAY 2002,1152
6898,6632,10.16,-0.8,Deji ALIU,22 NOV 1975,NGR,1,,Ostrava (CZE),12 JUN 2002,1156
6899,6632,10.16,-0.3,Aziz ZAKARI,02 SEP 1976,GHA,2,,Luzern (SUI),26 JUN 2002,1153
6900,6632,10.16,+0.1,Darvis PATTON,04 DEC 1977,USA,1,,Rethymno (GRE),07 JUL 2002,1152
6901,6632,10.16,+0.1,Freddy MAYOLA,01 NOV 1977,CUB,2,,Rethymno (GRE),07 JUL 2002,1152
6902,6632,10.16,0.0,Kaaron CONWRIGHT,08 AUG 1976,USA,3f2,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1152
6903,6632,10.16,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,4f2,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1152
6904,6632,10.16,-0.1,Frank FREDERICKS,02 OCT 1967,NAM,4,,Stockholm (SWE),16 JUL 2002,1152
6905,6632,10.16,+0.7,Deji ALIU,22 NOV 1975,NGR,1qf3,,Manchester (GBR),26 JUL 2002,1152
6906,6632,10.16,+0.2,Dwight THOMAS,23 SEP 1980,JAM,3sf1,,Manchester (GBR),27 JUL 2002,1152
6907,6632,10.16,+0.2,Uchenna EMEDOLU,17 SEP 1976,NGR,4sf1,,Manchester (GBR),27 JUL 2002,1152
6908,6632,10.16,-1.3,Uchenna EMEDOLU,17 SEP 1976,NGR,4,,Zürich (SUI),16 AUG 2002,1159
6909,6632,10.16,+0.7,Bernard WILLIAMS,19 JAN 1978,USA,2,,Rieti (ITA),08 SEP 2002,1152
6910,6632,10.16,-1.3,Patrick JOHNSON,26 SEP 1972,AUS,1h3,,Canberra (AUS),22 FEB 2003,1159
6911,6632,10.16,+0.5,Marquis DAVIS,14 AUG 1980,USA,1,,"Starkville, MS (USA)",29 MAR 2003,1152
6912,6632,10.16,0.0,Steve MULLINGS,29 NOV 1982,JAM,2h2,,"Levelland, TX (USA)",09 MAY 2003,1152
6913,6632,10.16,-0.3,Shingo SUETSUGU,02 JUN 1980,JPN,2,,Osaka (JPN),10 MAY 2003,1153
6914,6632,10.16,+0.9,Pierre BROWNE,14 JAN 1980,CAN,2,,"Knoxville, TN (USA)",18 MAY 2003,1152
6915,6632,10.16,0.0,Deji ALIU,22 NOV 1975,NGR,1,,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,1152
6916,6632,10.16,-1.2,Kaaron CONWRIGHT,08 AUG 1976,USA,1h3,,"Palo Alto, CA (USA)",19 JUN 2003,1159
6917,6632,10.16,+1.0,Kenny BROKENBURR,29 OCT 1968,USA,2h4,,"Palo Alto, CA (USA)",19 JUN 2003,1152
6918,6632,10.16,0.0,Darren CAMPBELL,12 SEP 1973,GBR,3,,Trikala (GRE),24 JUN 2003,1152
6919,6632,10.16,-0.3,Patrick JOHNSON,26 SEP 1972,AUS,6f1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1153
6920,6632,10.16,+1.3,Pierre BROWNE,14 JAN 1980,CAN,2,,Victoria (CAN),19 JUL 2003,1152
6921,6632,10.16,+0.8,Shawn CRAWFORD,14 JAN 1978,USA,3,,Helsinki (FIN),18 AUG 2003,1152
